Andhra Pradesh,East Godavari,Addateegala,Addateegala,Anigeru,Anigeru,"VILLAGE CENTER/ Scheme Name: PROVIDING NEW SVS AT ANIGERU,/SC120150453",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/10/2020,1573/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.100,Nil,Nil,0.000,L0036159636
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Anigeru,Anigeru,"HPELE. SCHOOL/ Scheme Name: HANDPUMP,/SC1871223",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,10/09/2020,1260/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035810728
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Anigeru,Anigeru,"HPELE. SCHOOL/ Scheme Name: HANDPUMP,/SC1871223",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/12/2020,2713/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035715360
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Anigeru,Anigeru,"HPMULLA ABADDAM HOUSE/ Scheme Name: HANDPUMP,/SC1871224",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,10/09/2020,1263/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035810790
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Anigeru,Anigeru,"HPMULLA ABADDAM HOUSE/ Scheme Name: HANDPUMP,/SC1871224",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/10/2020,1572/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0036158092
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Anigeru,Anigeru,"HPKOSURIVENKATAREDDY(H)/ Scheme Name: HANDPUMP,/SC1871225",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,12/09/2020,1262/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035810781
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Anigeru,Anigeru,"HPKOSURIVENKATAREDDY(H)/ Scheme Name: HANDPUMP,/SC1871225",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,11/09/2020,1261/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035810744
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Anigeru,Anigeru,"HPKOSURIVENKATAREDDY(H)/ Scheme Name: HANDPUMP,/SC1871225",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,10/09/2020,1258/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035810717
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Anigeru,Anigeru,"HPKOSURIVENKATAREDDY(H)/ Scheme Name: HANDPUMP,/SC1871225",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/10/2020,1570/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0036158035
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Anigeru,Anigeru,"HPKOSURIVENKATAREDDY(H)/ Scheme Name: HANDPUMP,/SC1871225",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/10/2020,1568/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0036157941
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Anigeru,Anigeru,"HPELE. OPPOSITE/ Scheme Name: HANDPUMP,/SC1871226",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,10/09/2020,1259/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035810722
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Anigeru,Anigeru,"HPELE. OPPOSITE/ Scheme Name: HANDPUMP,/SC1871226",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/10/2020,1569/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0036157984
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Anigeru,Anigeru,"HPELE. OPPOSITE/ Scheme Name: HANDPUMP,/SC1871226",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/11/2020,1977D/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035428692
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Anigeru,Anigeru,"HPM.TAMMARAO HOUSE/ Scheme Name: HANDPUMP,/SC1871227",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,10/09/2020,1264/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035810801
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Anigeru,Anigeru,"HPM.TAMMARAO HOUSE/ Scheme Name: HANDPUMP,/SC1871227",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/10/2020,1571/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0036158063
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Anigeru,Anigeru,"/ Scheme Name: PROVIDING NEW SVS AT ANIGERU,/SC2464497",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,10/09/2020,1254/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.100,Nil,Nil,0.000,L0034637583
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Dokkapalam,Dokkapalam,"VILLAGE CENTER/Scheme Name: PWS,/H120113292",Delivery Point,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/10/2020,1575/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.100,Nil,Nil,0.000,L0036163700
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Dokkapalam,Dokkapalam,"GPS/Scheme Name: PWS,/H120243875",Delivery Point,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/10/2020,1576/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.100,Nil,Nil,0.000,L0036163895
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Dokkapalam,Dokkapalam,"PWS ON HILLOCK/ Scheme Name: PWS,/SC120150467",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,11/09/2020,1246/2020,0.000,Nil,0.210,0.220,56.000,5.000,65.000,41.000,15.000,Nil,Nil,0.000,7.420,Nil,337.000,164.000,0.010,142.000,Nil,0.000,L0035892195
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Dokkapalam,Dokkapalam,"PWS ON HILLOCK/ Scheme Name: PWS,/SC120150467",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,10/09/2020,1255/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.200,Nil,Nil,0.000,L0034637589
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Dokkapalam,Dokkapalam,"PWS ON HILLOCK/ Scheme Name: PWS,/SC120150467",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/10/2020,1575/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.100,Nil,Nil,0.000,L0036163782
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Dokkapalam,Dokkapalam,"PWS ON HILLOCK/ Scheme Name: PWS,/SC120150467",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,10/06/2020,161/2020,0.000,Nil,0.120,0.150,99.000,5.000,72.000,87.000,30.000,Nil,Nil,Nil,7.520,Nil,724.000,356.000,Nil,304.000,Nil,Nil,L0032884819
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Dokkapalam,Dokkapalam,"VILLAGE CENTER/ Scheme Name: PWS,/SC120150468",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/10/2020,1574/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.100,Nil,Nil,0.000,L0036163656
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Dokkapalam,Dokkapalam,"VILLAGE CENTER/ Scheme Name: PWS,/SC120150468",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,09/06/2020,184/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.100,Nil,Nil,0.000,L0032855493
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Dokkapalam,Dokkapalam,"HP G.V.V.K. SCHOOL/ Scheme Name: HANDPUMP,/SC1871331",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,11/09/2020,1271/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035810850
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Dokkapalam,Dokkapalam,"HPANGANWADI CENTER/ Scheme Name: HANDPUMP,/SC1871332",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,11/09/2020,1269/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035810842
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Dokkapalam,Dokkapalam,"HPANGANWADI CENTER/ Scheme Name: HANDPUMP,/SC1871332",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,14/12/2020,2898/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035716402
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Dokkapalam,Dokkapalam,"HP ELE, SCHOOL/ Scheme Name: HANDPUMP,/SC1871333",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,11/09/2020,1270/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035810846
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Dokkapalam,Dokkapalam,"HP ELE, SCHOOL/ Scheme Name: HANDPUMP,/SC1871333",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/11/2020,1977E/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035428784
Andhra Pradesh,East Godavari,Addateegala,Addateegala,Dokkapalam,Dokkapalam,"HP ELE, SCHOOL/ Scheme Name: HANDPUMP,/SC1871333",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/12/2020,2714/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035715372
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Bhimudu Pakalu,Bhimudu Pakalu,"NA/Scheme Name: PROVIDING PWS SCHEME AT BHIMUDU PAKALU,/H2006413",Delivery Point,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/07/2020,535/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.200,Nil,Nil,0.000,L0033771352
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Bhimudu Pakalu,Bhimudu Pakalu,"AWCENTER/ Scheme Name: HANDPUMP,/SC120150470",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/10/2020,1578/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0036164294
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Bhimudu Pakalu,Bhimudu Pakalu,"AWCENTER/ Scheme Name: HANDPUMP,/SC120150470",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/07/2020,526/2020,0.000,Nil,0.220,0.200,177.000,9.000,77.000,103.000,28.000,Nil,Nil,Nil,7.110,Nil,852.000,416.000,Nil,358.000,Nil,Nil,L0033888106
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Bhimudu Pakalu,Bhimudu Pakalu,"AWCENTER/ Scheme Name: HANDPUMP,/SC120150470",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,10/12/2020,2921/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035716801
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Bhimudu Pakalu,Bhimudu Pakalu,"BHIMUDU PAKALU/ Scheme Name: PROVIDING PWS SCHEME AT BHIMUDU PAKALU,/SC1796606",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,09/07/2020,520/2020,0.000,Nil,0.200,0.150,99.000,9.000,80.000,58.000,21.000,Nil,Nil,Nil,7.150,Nil,481.000,236.000,Nil,200.000,Nil,Nil,L0033888039
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Bhimudu Pakalu,Bhimudu Pakalu,"BHIMUDU PAKALU/ Scheme Name: PROVIDING PWS SCHEME AT BHIMUDU PAKALU,/SC1796606",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/07/2020,534/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.100,Nil,Nil,0.000,L0033771345
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Bhimudu Pakalu,Bhimudu Pakalu,"R&B ROAD SIDE/ Scheme Name: HANDPUMP,/SC1871343",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/10/2020,1580/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0036164451
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Bhimudu Pakalu,Bhimudu Pakalu,"R&B ROAD SIDE/ Scheme Name: HANDPUMP,/SC1871343",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/07/2020,525/2020,0.000,Nil,0.220,0.200,141.000,9.000,86.000,110.000,40.000,Nil,Nil,Nil,7.600,Nil,918.000,452.000,Nil,386.000,Nil,Nil,L0033888094
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Bhimudu Pakalu,Bhimudu Pakalu,"R&B ROAD SIDE/ Scheme Name: HANDPUMP,/SC1871344",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/10/2020,1581/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0036164497
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Bhimudu Pakalu,Bhimudu Pakalu,"R&B ROAD SIDE/ Scheme Name: HANDPUMP,/SC1871344",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/07/2020,530/2020,0.000,Nil,0.260,0.110,141.000,10.000,92.000,86.000,32.000,Nil,Nil,Nil,7.120,Nil,659.000,324.000,Nil,276.000,Nil,Nil,L0033888150
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Bhimudu Pakalu,Bhimudu Pakalu,"VILLAGE CENTER/ Scheme Name: HANDPUMP,/SC1871345",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/10/2020,1582/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0036164543
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Bhimudu Pakalu,Bhimudu Pakalu,"VILLAGE CENTER/ Scheme Name: HANDPUMP,/SC1871345",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,09/07/2020,531/2020,0.000,Nil,0.250,0.130,121.000,8.000,69.000,79.000,29.000,Nil,Nil,Nil,7.410,Nil,659.000,324.000,Nil,276.000,Nil,Nil,L0033888159
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Bhimudu Pakalu,Bhimudu Pakalu,"VILLAGE CENTER/ Scheme Name: HANDPUMP,/SC1871345",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/07/2020,522/2020,0.000,Nil,0.260,0.110,141.000,10.000,95.000,108.000,40.000,Nil,Nil,Nil,7.260,Nil,900.000,440.000,Nil,378.000,Nil,Nil,L0033888060
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Bhimudu Pakalu,Bhimudu Pakalu,"BESIDE GP/ Scheme Name: HANDPUMP,/SC1871346",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/07/2020,524A/2020,0.000,Nil,0.290,0.220,141.000,8.000,77.000,111.000,41.000,Nil,Nil,Nil,7.610,Nil,918.000,452.000,Nil,386.000,Nil,Nil,L0033888085
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Bhimudu Pakalu,Bhimudu Pakalu,"MPPES/ Scheme Name: HANDPUMP,/SC1871347",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/10/2020,1579/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0036164431
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Bhimudu Pakalu,Bhimudu Pakalu,"MPPES/ Scheme Name: HANDPUMP,/SC1871347",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/12/2020,2716/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035715412
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Bhimudu Pakalu,Bhimudu Pakalu,"/ Scheme Name: OHSR,/SC5041375",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,02/06/2020,183 C,0.000,Nil,0.080,0.030,34.000,6.000,22.000,48.000,14.000,Nil,Nil,Nil,7.210,Nil,351.000,204.000,Nil,188.000,Nil,Nil,L0032754545
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Ch.addateegala,Ch.addateegala,"NA/Scheme Name: OHSR,/H5843547",Delivery Point,KAKINADA / DISTRICT Lab,08/09/2020,924 b,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.600,Nil,Nil,0.000,L0036355200
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Ch.addateegala,Ch.addateegala,"NA/Scheme Name: OHSR,/H5843547",Delivery Point,KAKINADA / DISTRICT Lab,02/09/2020,924,0.000,Nil,0.220,0.170,86.000,4.000,35.000,40.000,15.000,Nil,Nil,Nil,7.280,Nil,330.000,164.000,Nil,140.000,Nil,Nil,L0034158721
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Ch.addateegala,Ch.addateegala,"CH.ADDATEEGALA/ Scheme Name: PROVIDING PWS SCHEME AT CH.ADDATEEGALA,/SC1796607",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,09/07/2020,521/2020,0.000,Nil,0.220,0.110,77.000,7.000,52.000,65.000,24.000,Nil,Nil,Nil,7.200,Nil,541.000,260.000,Nil,228.000,Nil,Nil,L0033888047
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Ch.addateegala,Ch.addateegala,"RAMBABUS HOUSE/ Scheme Name: HANDPUMP,/SC1871373",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/07/2020,523/2020,0.000,Nil,0.290,0.120,177.000,9.000,85.000,109.000,40.000,Nil,Nil,Nil,7.110,Nil,903.000,444.000,Nil,370.000,Nil,Nil,L0033888066
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Ch.addateegala,Ch.addateegala,"VILLAGE END/ Scheme Name: HANDPUMP,/SC1871374",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/07/2020,524/2020,0.000,Nil,0.220,0.210,177.000,9.000,87.000,102.000,38.000,Nil,Nil,Nil,7.310,Nil,846.000,416.000,Nil,356.000,Nil,Nil,L0033888072
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Kothampalam,Kothampalam,"GPS/Scheme Name: Solar Energy Based Dual Pump Piped Water Supply Scheme at Kothapalem of Addateegala Mandal,/H120175488",Delivery Point,State level laboratory / STATE Lab,19/11/2020,SLL 1068 & SLL - B - 709,0.100,Nil,3.400,0.140,298.000,14.200,32.000,32.000,58.000,Nil,Nil,0.000,8.020,Nil,1565.000,320.000,Nil,776.000,Nil,0.000,L0035435621
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Kothampalam,Kothampalam,"KOTTAMPALEM(0403803070011000)/Scheme Name: Providing Drinking Water supply to Kotha Palem H/o of Kothampalam of Addateegala Mandal,/H120195847",Delivery Point,Addategala RWSS Sub Division LabSUB-DIVISION Lab,09/07/2020,519/2020,0.000,Nil,0.250,0.110,77.000,8.000,72.000,73.000,27.000,Nil,Nil,Nil,7.240,Nil,610.000,300.000,Nil,256.000,Nil,Nil,L0033887813
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Kothampalam,Kothampalam,"KOTTAMPALEM(0403803070011000)/Scheme Name: Providing Drinking Water supply to Kotha Palem H/o of Kothampalam of Addateegala Mandal,/H120195847",Delivery Point,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/07/2020,533/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.200,Nil,Nil,0.000,L0033771339
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Kothampalam,Kothampalam,"ELE.SCHOOL/ Scheme Name: HANDPUMP,/SC1871427",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/07/2020,529/2020,0.000,Nil,0.250,0.190,177.000,12.000,89.000,87.000,32.000,Nil,Nil,Nil,7.210,Nil,723.000,356.000,Nil,300.000,Nil,Nil,L0033888146
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Kothampalam,Kothampalam,"ELE.SCHOOL/ Scheme Name: HANDPUMP,/SC1871427",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/12/2020,2718/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.000,Nil,Nil,0.000,L0035715432
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Kothampalam,Kothampalam,"VILLAGE CENTER/ Scheme Name: HANDPUMP,/SC1871428",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/07/2020,528/2020,0.000,Nil,0.220,0.180,171.000,12.000,82.000,117.000,43.000,Nil,Nil,Nil,7.500,Nil,975.000,476.000,Nil,408.000,Nil,Nil,L0033888141
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Pinjari Konda,Pinjari Konda,"MPPS/Scheme Name: PROVIDING PWS SCHEME AT PINJARIKONDA,/H120243959",Delivery Point,Addategala RWSS Sub Division LabSUB-DIVISION Lab,07/12/2020,2717/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.200,Nil,Nil,0.000,L0035715425
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Pinjari Konda,Pinjari Konda,"/ Scheme Name: PROVIDING PWS SCHEME AT PINJARIKONDA,/SC1796608",Deep Tubewell,KAKINADA / DISTRICT Lab,21/01/2021,1700,0.000,Nil,0.090,0.010,28.000,2.000,12.000,31.000,11.000,Nil,Nil,Nil,7.150,Nil,294.000,100.000,Nil,124.000,Nil,Nil,L0035886921
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Pinjari Konda,Pinjari Konda,"NEAR RAMALAYAM/ Scheme Name: HANDPUMP,/SC1871377",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/07/2020,527/2020,0.000,Nil,0.210,0.130,141.000,10.000,99.000,112.000,67.000,Nil,Nil,Nil,7.230,Nil,929.000,456.000,Nil,392.000,Nil,Nil,L0033888121
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Pinjari Konda,Pinjari Konda,"GPSCHOOL/ Scheme Name: HANDPUMP,/SC1871378",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/07/2020,532/2020,0.000,Nil,0.220,0.180,171.000,12.000,82.000,117.000,43.000,Nil,Nil,Nil,7.500,Nil,975.000,476.000,Nil,408.000,Nil,Nil,L0033888134
Andhra Pradesh,East Godavari,Addateegala,Bhimudupakalu,Pinjari Konda,Pinjari Konda,"/ Scheme Name: OHSR,/SC5044845",Deep Tubewell,Addategala RWSS Sub Division LabSUB-DIVISION Lab,08/07/2020,536/2020,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,0.000,Nil,Nil,Nil,Nil,0.200,Nil,Nil,0.000,L0033771356
